Link, Anchor Text
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c024/cs__04024030.pdf", 30. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c024/cs__04024030gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c024/cs__04024031.pdf", 31. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c024/cs__04024031gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c024/cs__04024032.pdf", 32. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c024/cs__04024032gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c024/cs__04024033.pdf", 33. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c024/cs__04024033gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c024/cs__04024034.pdf", 34. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c024/cs__04024034gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c024/cs__04024035.pdf", 35. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c024/cs__04024035gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c024/cs__04024036.pdf", 36. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c024/cs__04024036gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c024/cs__04024037.pdf", 37. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c024/cs__04024037gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c025/cs__04025fih.pdf", 25. Cilt Fihristi
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c025/cs__04025038.pdf", 38. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c025/cs__04025038gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c025/cs__04025039.pdf", 39. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c025/cs__04025039gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c025/cs__04025040.pdf", 40. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c025/cs__04025040gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c025/cs__04025041.pdf", 41. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c025/cs__04025041gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c025/cs__04025042.pdf", 42. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c025/cs__04025042gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c025/cs__04025043.pdf", 43. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c025/cs__04025043gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c025/cs__04025044.pdf", 44. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c025/cs__04025044gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c025/cs__04025045.pdf", 45. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c025/cs__04025045gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c025/cs__04025046.pdf", 46. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c025/cs__04025046gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c025/cs__04025047.pdf", 47. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c025/cs__04025047gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c025/cs__04025048.pdf", 48. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c025/cs__04025048gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c025/cs__04025049.pdf", 49. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c025/cs__04025049gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c025/cs__04025050.pdf", 50. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c025/cs__04025050gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c025/cs__04025051.pdf", 51. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c025/cs__04025051gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c025/cs__04025052.pdf", 52. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c025/cs__04025052gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026fih.pdf", 26. Cilt Fihristi
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026053.pdf", 53. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026053gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026054.pdf", 54. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026054gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026055.pdf", 55. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026055gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026056.pdf", 56. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026056gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026057.pdf", 57. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026057gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026058.pdf", 58. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026058gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026059.pdf", 59. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026059gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026060.pdf", 60. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026060gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026061.pdf", 61. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026061gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026062.pdf", 62. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026062gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026063.pdf", 63. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026063gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026064.pdf", 64. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026064gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026066.pdf", 66. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026066gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026067.pdf", 67. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026067gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026068.pdf", 68. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026068gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026069.pdf", 69. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026069gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026070.pdf", 70. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026070gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026071.pdf", 71. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026071gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026072.pdf", 72. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026072gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026073.pdf", 73. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026073gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026074.pdf", 74. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026074gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026075.pdf", 75. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c026/cs__04026075gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c027/cs__04027fih.pdf", 27. Cilt Fihristi
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c027/cs__04027076.pdf", 76. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c027/cs__04027076gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c027/cs__04027077.pdf", 77. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c027/cs__04027077gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c027/cs__04027078.pdf", 78. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c027/cs__04027078gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c027/cs__04027079.pdf", 79. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c027/cs__04027079gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c027/cs__04027080.pdf", 80. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c027/cs__04027080gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c027/cs__04027081.pdf", 81. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c027/cs__04027081gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c027/cs__04027082.pdf", 82. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c027/cs__04027082gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c027/cs__04027083.pdf", 83. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c027/cs__04027083gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c027/cs__04027084.pdf", 84. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c027/cs__04027084gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c028/cs__04028fih.pdf", 28. Cilt Fihristi
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c028/cs__04028085.pdf", 85. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c028/cs__04028085gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c028/cs__04028086.pdf", 86. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c028/cs__04028086gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c028/cs__04028087.pdf", 87. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c028/cs__04028087gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c028/cs__04028088.pdf", 88. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c028/cs__04028088gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c028/cs__04028089.pdf", 89. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c028/cs__04028089gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c028/cs__04028090.pdf", 90. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c028/cs__04028090gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c028/cs__04028091.pdf", 91. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c028/cs__04028091gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c028/cs__04028092.pdf", 92. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c028/cs__04028092gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c028/cs__04028093.pdf", 93. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c028/cs__04028093gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c028/cs__04028094.pdf", 94. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c028/cs__04028094gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c028/cs__04028095.pdf", 95. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c028/cs__04028095gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c028/cs__04028096.pdf", 96. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c028/cs__04028096gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c028/cs__04028097.pdf", 97. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c028/cs__04028097gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c028/cs__04028098.pdf", 98. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c028/cs__04028098gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c028/cs__04028099.pdf", 99. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c028/cs__04028099gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c029/cs__04029fih.pdf", 29. Cilt Fihristi
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c029/cs__04029100.pdf", 100. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c029/cs__04029100gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c029/cs__04029101.pdf", 101. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c029/cs__04029101gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c029/cs__04029102.pdf", 102. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c029/cs__04029102gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c029/cs__04029103.pdf", 103. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c029/cs__04029103gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c029/cs__04029104.pdf", 104. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c029/cs__04029104gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c029/cs__04029105.pdf", 105. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c029/cs__04029105gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c029/cs__04029106.pdf", 106. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c029/cs__04029106gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c029/cs__04029107.pdf", 107. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c029/cs__04029107gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c029/cs__04029108.pdf", 108. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c029/cs__04029108gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c030/cs__04030fih.pdf", 30. Cilt Fihristi
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c030/cs__04030109.pdf", 109. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c030/cs__04030109gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c030/cs__04030110.pdf", 110. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c030/cs__04030110gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c030/cs__04030111.pdf", 111. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c030/cs__04030111gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c030/cs__04030112.pdf", 112. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c030/cs__04030112gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c030/cs__04030113.pdf", 113. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/CS__/t04/c030/cs__04030113gnd.pdf", Gündem
