Link, Anchor Text
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c001/mm__04001029gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c001/mm__04001030.pdf", 30. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c001/mm__04001030gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c001/mm__04001031.pdf", 31. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c001/mm__04001031gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c001/mm__04001032.pdf", 32. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c001/mm__04001032gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c001/mm__04001033.pdf", 33. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c001/mm__04001033gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c001/mm__04001034.pdf", 34. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c001/mm__04001034gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c001/mm__04001035.pdf", 35. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c001/mm__04001035gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c001/mm__04001036.pdf", 36. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c001/mm__04001036gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c001/mm__04001037.pdf", 37. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c001/mm__04001037gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c001/mm__04001038.pdf", 38. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c001/mm__04001038gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c001/mm__04001039.pdf", 39. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c001/mm__04001039gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c001/mm__04001040.pdf", 40. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c001/mm__04001040gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c001/mm__04001041.pdf", 41. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c001/mm__04001041gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c001/mm__04001042.pdf", 42. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c001/mm__04001042gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c001/mm__04001043.pdf", 43. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c001/mm__04001043gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c001/mm__04001044.pdf", 44. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c001/mm__04001044gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c001/mm__04001045.pdf", 45. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c001/mm__04001045gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c002/mm__04002fih.pdf", 2. Cilt Fihristi
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c002/mm__04002046.pdf", 46. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c002/mm__04002046gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c002/mm__04002047.pdf", 47. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c002/mm__04002047gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c002/mm__04002048.pdf", 48. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c002/mm__04002048gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c002/mm__04002049.pdf", 49. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c002/mm__04002049gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c002/mm__04002050.pdf", 50. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c002/mm__04002050gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c002/mm__04002051.pdf", 51. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c002/mm__04002051gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c002/mm__04002052.pdf", 52. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c002/mm__04002052gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c002/mm__04002053.pdf", 53. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c002/mm__04002053gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c002/mm__04002054.pdf", 54. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c002/mm__04002054gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c002/mm__04002055.pdf", 55. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c002/mm__04002055gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c002/mm__04002056.pdf", 56. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c002/mm__04002056gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c002/mm__04002057.pdf", 57. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c002/mm__04002057gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c002/mm__04002058.pdf", 58. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c002/mm__04002058gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c002/mm__04002059.pdf", 59. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c002/mm__04002059gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c002/mm__04002060.pdf", 60. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c002/mm__04002060gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c002/mm__04002061.pdf", 61. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c002/mm__04002061gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c002/mm__04002062.pdf", 62. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c002/mm__04002062gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c003/mm__04003fih.pdf", 3. Cilt Fihristi
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c003/mm__04003063.pdf", 63. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c003/mm__04003063gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c003/mm__04003064.pdf", 64. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c003/mm__04003064gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c003/mm__04003065.pdf", 65. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c003/mm__04003065gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c003/mm__04003066.pdf", 66. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c003/mm__04003066gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c003/mm__04003067.pdf", 67. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c003/mm__04003067gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c003/mm__04003068.pdf", 68. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c003/mm__04003068gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c003/mm__04003069.pdf", 69. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c003/mm__04003069gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c003/mm__04003070.pdf", 70. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c003/mm__04003070gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c003/mm__04003071.pdf", 71. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c003/mm__04003071gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c003/mm__04003072.pdf", 72. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c003/mm__04003072gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c003/mm__04003073.pdf", 73. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c003/mm__04003073gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c003/mm__04003074.pdf", 74. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c003/mm__04003074gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c003/mm__04003075.pdf", 75. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c003/mm__04003075gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c003/mm__04003076.pdf", 76. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c003/mm__04003076gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c004/mm__04004fih.pdf", 4. Cilt Fihristi
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c004/mm__04004077.pdf", 77. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c004/mm__04004077gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c004/mm__04004078.pdf", 78. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c004/mm__04004078gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c004/mm__04004079.pdf", 79. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c004/mm__04004079gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c004/mm__04004080.pdf", 80. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c004/mm__04004080gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c004/mm__04004081.pdf", 81. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c004/mm__04004081gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c004/mm__04004082.pdf", 82. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c004/mm__04004082gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c004/mm__04004083.pdf", 83. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c004/mm__04004083gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c004/mm__04004084.pdf", 84. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c004/mm__04004084gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c005/mm__04005fih.pdf", 5. Cilt Fihristi
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c005/mm__04005085.pdf", 85. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c005/mm__04005085gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c005/mm__04005086.pdf", 86. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c005/mm__04005086gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c005/mm__04005087.pdf", 87. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c005/mm__04005087gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c005/mm__04005088.pdf", 88. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c005/mm__04005088gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c005/mm__04005089.pdf", 89. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c005/mm__04005089gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c005/mm__04005090.pdf", 90. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c005/mm__04005090gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006fih.pdf", 6. Cilt Fihristi
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006091.pdf", 91. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006091gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006092.pdf", 92. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006092gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006093.pdf", 93. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006093gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006094.pdf", 94. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006094gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006095.pdf", 95. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006095gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006096.pdf", 96. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006096gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006097.pdf", 97. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006097gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006098.pdf", 98. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006098gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006099.pdf", 99. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006099gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006100.pdf", 100. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006100gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006101.pdf", 101. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006101gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006102.pdf", 102. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006102gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006103.pdf", 103. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006103gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006104.pdf", 104. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006104gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006105.pdf", 105. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006105gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006106.pdf", 106. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006106gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006107.pdf", 107. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006107gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006108.pdf", 108. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006108gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006109.pdf", 109. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006109gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006110.pdf", 110. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006110gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006111.pdf", 111. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006111gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006112.pdf", 112. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c006/mm__04006112gnd.pdf", Gündem
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c007/mm__04007fih.pdf", 7. Cilt Fihristi
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c007/mm__04007001.pdf", 1. Birleşim
"https://www.tbmm.gov.tr/tutanaklar/TUTANAK/MM__/d04/c007/mm__04007001gnd.pdf", Gündem
